Date,Ticker,Close,Open,High,Low,Volume,Daily_Return_Pct,Volatility_Annualized,RSI_14,SMA_20,SMA_50,SMA_200,Signal_Trend,Last_Updated
2024-08-27,ETH-USD,2458.7266,2681.6228,2700.1528,2401.175,18028996056.0,-8.3023,73.787,34.521,2640.8123,2959.9314,3255.24,BEARISH (Bajista),2026-01-22 00:44:03
2024-08-28,ETH-USD,2528.4155,2458.9048,2553.8201,2422.2937,20359545410.0,2.8344,51.4486,41.8003,2633.0654,2949.219,3255.3759,BEARISH (Bajista),2026-01-22 00:44:03
2024-08-29,ETH-USD,2528.7927,2528.3623,2595.9771,2507.5024,13946434277.0,0.0149,50.3166,47.1626,2629.5251,2937.7505,3255.482,BEARISH (Bajista),2026-01-22 00:44:03
2024-08-30,ETH-USD,2525.822,2528.7322,2539.9153,2432.8345,15526218255.0,-0.1175,50.2831,45.2397,2625.3151,2926.2603,3254.8205,BEARISH (Bajista),2026-01-22 00:44:03
2024-08-31,ETH-USD,2513.3938,2525.8591,2532.3899,2493.7056,6646876013.0,-0.492,49.7207,42.7607,2623.3221,2913.845,3254.1766,BEARISH (Bajista),2026-01-22 00:44:03
2024-09-01,ETH-USD,2427.9023,2513.4243,2515.4673,2401.8892,11800443265.0,-3.4014,44.1951,38.1565,2608.4957,2898.8591,3252.4266,BEARISH (Bajista),2026-01-22 00:44:03
2024-09-02,ETH-USD,2538.1873,2427.9734,2563.0859,2426.0959,12520444224.0,4.5424,47.7082,44.2987,2600.2214,2884.7412,3250.9956,BEARISH (Bajista),2026-01-22 00:44:03
2024-09-03,ETH-USD,2420.6038,2538.1606,2552.8027,2419.8752,11406800197.0,-4.6326,50.0156,41.7357,2588.1059,2863.3623,3249.0802,BEARISH (Bajista),2026-01-22 00:44:03
2024-09-04,ETH-USD,2448.9771,2420.1924,2488.9165,2313.2651,16709600747.0,1.1722,48.9604,39.7833,2582.0503,2843.4715,3247.3917,BEARISH (Bajista),2026-01-22 00:44:03
2024-09-05,ETH-USD,2367.7375,2448.9868,2465.3853,2348.8633,13632325040.0,-3.3173,49.9875,36.7839,2570.7779,2823.0512,3244.8354,BEARISH (Bajista),2026-01-22 00:44:03
2024-09-06,ETH-USD,2223.8765,2367.7009,2406.512,2150.8633,25825618367.0,-6.0759,53.6051,22.0752,2551.2444,2799.0036,3241.2369,BEARISH (Bajista),2026-01-22 00:44:03
2024-09-07,ETH-USD,2274.1072,2223.9292,2310.1948,2222.1008,11124608320.0,2.2587,54.6217,25.5583,2534.2819,2774.371,3237.5399,BEARISH (Bajista),2026-01-22 00:44:03
2024-09-08,ETH-USD,2297.293,2274.4377,2332.3594,2243.9114,10718443487.0,1.0196,54.6617,27.7658,2517.2812,2749.931,3234.1746,BEARISH (Bajista),2026-01-22 00:44:03
2024-09-09,ETH-USD,2358.4822,2297.8962,2379.7866,2274.1155,15887712451.0,2.6635,55.4206,34.0093,2506.55,2726.3685,3231.112,BEARISH (Bajista),2026-01-22 00:44:03
2024-09-10,ETH-USD,2389.5811,2358.4978,2398.5039,2323.0718,12795818970.0,1.3186,54.9219,45.7735,2494.4592,2705.3518,3228.4516,BEARISH (Bajista),2026-01-22 00:44:03
2024-09-11,ETH-USD,2339.8416,2389.6038,2389.7183,2279.0537,15355180967.0,-2.0815,55.2331,38.1854,2480.3037,2682.5087,3225.1889,BEARISH (Bajista),2026-01-22 00:44:03
2024-09-12,ETH-USD,2361.7817,2339.8408,2390.1868,2316.1577,12162634681.0,0.9377,51.0177,39.8116,2460.1705,2663.0175,3221.4343,BEARISH (Bajista),2026-01-22 00:44:03
2024-09-13,ETH-USD,2441.6072,2361.741,2462.803,2338.144,13759640866.0,3.3799,53.0039,45.303,2443.7814,2648.3611,3217.7474,BEARISH (Bajista),2026-01-22 00:44:03
2024-09-14,ETH-USD,2418.5957,2441.5808,2442.6321,2386.9797,8170291680.0,-0.9425,53.0176,44.7744,2427.2533,2631.214,3213.6178,BEARISH (Bajista),2026-01-22 00:44:03
2024-09-15,ETH-USD,2320.8972,2418.2661,2430.3833,2286.6282,10155470375.0,-4.0395,54.0421,44.1798,2409.2311,2612.6798,3208.2937,BEARISH (Bajista),2026-01-22 00:44:03
2024-09-16,ETH-USD,2295.2837,2320.8945,2334.7898,2253.7151,16819033263.0,-1.1036,45.9863,35.4477,2401.0589,2593.1562,3203.0605,BEARISH (Bajista),2026-01-22 00:44:03
2024-09-17,ETH-USD,2341.7078,2295.2844,2392.1492,2263.793,15356783863.0,2.0226,45.3374,44.8328,2391.7236,2573.5795,3197.5938,BEARISH (Bajista),2026-01-22 00:44:03
2024-09-18,ETH-USD,2369.729,2341.7329,2369.729,2278.6646,18159056422.0,1.1966,45.6543,44.8074,2383.7704,2555.4008,3192.3322,BEARISH (Bajista),2026-01-22 00:44:03
2024-09-19,ETH-USD,2464.7522,2369.3748,2492.2046,2369.3748,18437147349.0,4.0099,48.1379,56.244,2380.7169,2540.0699,3187.201,BEARISH (Bajista),2026-01-22 00:44:03
2024-09-20,ETH-USD,2561.072,2464.7822,2571.9927,2439.3779,19112788620.0,3.9079,50.1287,73.1171,2383.1008,2527.26,3181.8542,BEARISH (Bajista),2026-01-22 00:44:03
2024-09-21,ETH-USD,2615.8572,2560.8796,2621.6226,2530.8379,10797825021.0,2.1391,48.7743,73.2839,2392.4985,2519.8569,3177.1587,BEARISH (Bajista),2026-01-22 00:44:03
2024-09-22,ETH-USD,2582.8625,2615.8481,2632.0393,2528.5222,13180663011.0,-1.2613,46.5672,69.1996,2394.7323,2513.4465,3170.9768,BEARISH (Bajista),2026-01-22 00:44:03
2024-09-23,ETH-USD,2648.5464,2582.7749,2701.6777,2541.9104,19912841456.0,2.5431,43.7152,69.3847,2406.1294,2512.6894,3164.8478,BEARISH (Bajista),2026-01-22 00:44:03
2024-09-24,ETH-USD,2654.355,2648.4822,2671.2759,2593.1521,16658812503.0,0.2193,43.648,68.3136,2416.3983,2517.4324,3158.6593,BEARISH (Bajista),2026-01-22 00:44:03
2024-09-25,ETH-USD,2579.3887,2654.3616,2672.4619,2557.7244,14119729962.0,-2.8243,43.1171,66.01,2426.9809,2519.8457,3151.9791,BEARISH (Bajista),2026-01-22 00:44:03
2024-09-26,ETH-USD,2632.2,2579.2175,2665.9927,2559.9543,17336033595.0,2.0474,35.7942,67.357,2447.3971,2525.7579,3145.7342,BEARISH (Bajista),2026-01-22 00:44:03
2024-09-27,ETH-USD,2695.9006,2632.2419,2728.0676,2616.9509,17023020294.0,2.4201,35.8816,66.6671,2468.4867,2526.0089,3138.8815,BEARISH (Bajista),2026-01-22 00:44:03
2024-09-28,ETH-USD,2677.5391,2695.8159,2704.9287,2652.2505,10252590559.0,-0.6811,36.2984,67.0759,2487.499,2527.5677,3132.3678,BEARISH (Bajista),2026-01-22 00:44:03
2024-09-29,ETH-USD,2659.3469,2677.6287,2683.4458,2635.585,11126215671.0,-0.6794,35.9523,74.9335,2502.5423,2528.5541,3125.6322,BEARISH (Bajista),2026-01-22 00:44:03
2024-09-30,ETH-USD,2603.0627,2659.2927,2662.489,2576.9761,17826446789.0,-2.1165,37.1238,71.6936,2513.2164,2529.5504,3119.2318,BEARISH (Bajista),2026-01-22 00:44:03
2024-10-01,ETH-USD,2448.9211,2603.2642,2657.6155,2415.0786,25482371785.0,-5.9215,42.6886,56.5606,2518.6703,2524.0401,3112.8004,BEARISH (Bajista),2026-01-22 00:44:03
2024-10-02,ETH-USD,2365.2317,2448.8772,2498.1213,2354.5393,20148256472.0,-3.4174,44.5345,49.7424,2518.8428,2517.2713,3107.0122,BEARISH (Bajista),2026-01-22 00:44:03
2024-10-03,ETH-USD,2349.7913,2365.2136,2402.8625,2311.0278,18051447791.0,-0.6528,42.7958,42.7532,2514.252,2511.0089,3100.5491,BEARISH (Bajista),2026-01-22 00:44:03
2024-10-04,ETH-USD,2414.7939,2349.7329,2440.2424,2339.8708,14879264082.0,2.7663,43.9032,40.4,2514.062,2507.903,3095.0331,BEARISH (Bajista),2026-01-22 00:44:03
2024-10-05,ETH-USD,2415.6318,2414.8472,2427.5176,2390.8445,8152969183.0,0.0347,41.1943,35.8581,2518.7987,2504.3519,3091.3232,BEARISH (Bajista),2026-01-22 00:44:03
2024-10-06,ETH-USD,2439.9578,2415.5317,2456.6306,2407.0994,8458690205.0,1.007,40.9671,39.7815,2526.0324,2500.8601,3085.956,BEARISH (Bajista),2026-01-22 00:44:03
2024-10-07,ETH-USD,2421.7966,2439.9448,2520.4062,2405.1343,17414044416.0,-0.7443,40.634,32.6038,2530.0368,2497.0289,3080.6001,BEARISH (Bajista),2026-01-22 00:44:03
2024-10-08,ETH-USD,2439.8408,2421.981,2464.1274,2400.5107,14067361080.0,0.7451,40.5185,33.8458,2533.5424,2493.0796,3076.1308,BEARISH (Bajista),2026-01-22 00:44:03
2024-10-09,ETH-USD,2368.2834,2439.8401,2470.9131,2350.9465,14954047093.0,-2.9329,39.2838,34.0205,2528.719,2488.9831,3071.2893,BEARISH (Bajista),2026-01-22 00:44:03
2024-10-10,ETH-USD,2383.8579,2368.2732,2417.2881,2329.7847,15327769940.0,0.6576,36.3969,30.0789,2519.8583,2484.0324,3065.9354,BEARISH (Bajista),2026-01-22 00:44:03
2024-10-11,ETH-USD,2436.5134,2383.9402,2470.3958,2380.5046,13489061564.0,2.2088,36.4604,28.8175,2510.8911,2480.3036,3060.1635,BEARISH (Bajista),2026-01-22 00:44:03
2024-10-12,ETH-USD,2476.5232,2436.5156,2488.2378,2434.2029,9372169184.0,1.6421,36.9294,34.1449,2505.5741,2474.5451,3054.6086,BEARISH (Bajista),2026-01-22 00:44:03
2024-10-13,ETH-USD,2467.677,2476.5203,2484.1294,2436.9697,9189490605.0,-0.3572,35.4961,34.6559,2496.5307,2468.5109,3049.4464,BEARISH (Bajista),2026-01-22 00:44:03
2024-10-14,ETH-USD,2628.8999,2467.6475,2652.8818,2443.553,21434687898.0,6.5334,43.0596,51.7709,2495.2579,2466.1057,3044.7845,BEARISH (Bajista),2026-01-22 00:44:03
2024-10-15,ETH-USD,2606.022,2629.0176,2685.1667,2537.9409,22003780898.0,-0.8702,41.911,63.1301,2496.5896,2464.5994,3040.2555,BEARISH (Bajista),2026-01-22 00:44:03
2024-10-16,ETH-USD,2611.1021,2606.0195,2644.8542,2589.6069,17012396419.0,0.1949,41.2712,73.6579,2495.5347,2467.6469,3035.7713,BEARISH (Bajista),2026-01-22 00:44:03
2024-10-17,ETH-USD,2604.2734,2611.1921,2646.874,2577.3059,15150712321.0,-0.2615,40.264,74.8992,2490.9533,2469.164,3030.5534,BEARISH (Bajista),2026-01-22 00:44:03
2024-10-18,ETH-USD,2641.5522,2604.8145,2674.3718,2595.959,17043738652.0,1.4314,40.5861,73.4593,2489.154,2471.4192,3026.236,BEARISH (Bajista),2026-01-22 00:44:03
2024-10-19,ETH-USD,2648.657,2641.4883,2661.8728,2631.657,8557834553.0,0.269,40.5264,73.7991,2488.6195,2473.8759,3023.0931,BEARISH (Bajista),2026-01-22 00:44:03
2024-10-20,ETH-USD,2746.364,2648.6658,2756.4368,2635.9458,14559296242.0,3.6889,41.7068,77.2144,2495.7845,2478.5353,3020.2677,BEARISH (Bajista),2026-01-22 00:44:03
2024-10-21,ETH-USD,2665.7122,2746.3057,2765.5496,2655.2944,17328615363.0,-2.9367,36.8649,69.4995,2506.6241,2483.2915,3016.9461,BEARISH (Bajista),2026-01-22 00:44:03
2024-10-22,ETH-USD,2620.1975,2665.6567,2669.79,2605.6187,15541911074.0,-1.7074,34.9346,63.8118,2519.3724,2484.9317,3013.4527,BEARISH (Bajista),2026-01-22 00:44:03
2024-10-23,ETH-USD,2509.0989,2620.0886,2624.4504,2457.1699,17876984551.0,-4.2401,38.674,60.1679,2527.3378,2486.7016,3009.2272,BEARISH (Bajista),2026-01-22 00:44:03
2024-10-24,ETH-USD,2534.4985,2523.6069,2559.1514,2506.7229,16128627601.0,1.0123,37.7136,60.7252,2533.323,2488.412,3004.6323,BEARISH (Bajista),2026-01-22 00:44:03
2024-10-25,ETH-USD,2435.9341,2534.4548,2563.7341,2381.4507,22560233078.0,-3.8889,40.5049,49.9613,2534.3381,2489.776,2998.3355,BEARISH (Bajista),2026-01-22 00:44:03
2024-10-26,ETH-USD,2479.6033,2436.05,2503.2305,2427.4614,13597102184.0,1.7927,40.8399,50.2048,2536.3204,2494.8905,2993.2077,BEARISH (Bajista),2026-01-22 00:44:03
2024-10-27,ETH-USD,2505.9407,2479.937,2523.1714,2462.272,9801434566.0,1.0622,40.8411,52.4868,2540.5276,2499.5272,2988.0187,BEARISH (Bajista),2026-01-22 00:44:03
2024-10-28,ETH-USD,2565.3481,2505.5906,2587.4302,2470.2683,18971841402.0,2.3707,41.5295,45.2397,2546.8029,2504.8883,2983.3192,BEARISH (Bajista),2026-01-22 00:44:03
2024-10-29,ETH-USD,2637.9575,2565.418,2680.0544,2560.1538,22185845095.0,2.8304,40.6387,52.2262,2560.2866,2510.4778,2980.2938,BEARISH (Bajista),2026-01-22 00:44:03
2024-10-30,ETH-USD,2657.3726,2637.6401,2720.2715,2600.6096,22382690746.0,0.736,40.6419,53.1623,2573.9624,2515.8336,2978.5562,BEARISH (Bajista),2026-01-22 00:44:03
2024-10-31,ETH-USD,2515.7993,2657.2131,2667.5596,2501.5723,19760409505.0,-5.3276,45.1762,44.8937,2577.9267,2519.3528,2975.3504,BEARISH (Bajista),2026-01-22 00:44:03
2024-11-01,ETH-USD,2511.8855,2515.8704,2583.7771,2467.8193,20215438328.0,-0.1556,44.864,42.2166,2579.6948,2522.3549,2972.4019,BEARISH (Bajista),2026-01-22 00:44:03
2024-11-02,ETH-USD,2491.0686,2512.2083,2522.3606,2471.9556,9639457439.0,-0.8287,44.9601,40.6937,2580.8644,2523.3441,2969.4326,BEARISH (Bajista),2026-01-22 00:44:03
2024-11-03,ETH-USD,2456.4253,2491.0945,2495.4365,2411.3984,15667779706.0,-1.3907,38.1733,31.4999,2572.2406,2524.1007,2966.7911,BEARISH (Bajista),2026-01-22 00:44:03
2024-11-04,ETH-USD,2397.0264,2456.0952,2488.3503,2359.5781,17110200696.0,-2.4181,38.8633,32.3781,2561.7909,2525.6233,2963.4461,BEARISH (Bajista),2026-01-22 00:44:03
2024-11-05,ETH-USD,2422.6506,2397.0364,2478.6189,2380.6013,17894057485.0,1.069,39.16,36.6967,2552.3683,2528.1706,2960.263,BEARISH (Bajista),2026-01-22 00:44:03
2024-11-06,ETH-USD,2724.1692,2422.5393,2743.9641,2421.813,41887574364.0,12.4458,59.9677,61.5271,2558.3631,2535.8198,2958.0957,BEARISH (Bajista),2026-01-22 00:44:03
2024-11-07,ETH-USD,2895.5854,2724.0059,2918.7444,2701.5908,35352318438.0,6.2924,63.5684,66.7339,2571.0647,2546.337,2956.8372,BEARISH (Bajista),2026-01-22 00:44:03
2024-11-08,ETH-USD,2962.2966,2895.5979,2983.7449,2889.4844,32303261101.0,2.3039,63.8656,75.1354,2586.7467,2556.2878,2955.6404,BEARISH (Bajista),2026-01-22 00:44:03
2024-11-09,ETH-USD,3131.1445,2962.791,3156.3662,2957.1824,29210133088.0,5.6999,65.5183,77.7906,2605.9857,2567.6893,2955.1965,BEARISH (Bajista),2026-01-22 00:44:03
2024-11-10,ETH-USD,3191.3313,3130.7292,3249.9141,3073.2488,47418730187.0,1.9222,64.1619,78.4139,2632.2667,2579.1988,2955.4542,BEARISH (Bajista),2026-01-22 00:44:03
2024-11-11,ETH-USD,3374.813,3191.657,3389.5293,3109.7695,55417771668.0,5.7494,65.4674,80.4274,2669.9975,2595.0378,2956.5457,BEARISH (Bajista),2026-01-22 00:44:03
2024-11-12,ETH-USD,3246.2573,3375.1548,3444.1541,3211.1985,56686078066.0,-3.8093,64.9955,71.9428,2706.8554,2606.992,2957.1262,BEARISH (Bajista),2026-01-22 00:44:03
2024-11-13,ETH-USD,3192.5959,3244.5432,3337.8772,3121.666,52010205682.0,-1.653,65.8745,68.8413,2739.7603,2617.7568,2956.8283,BEARISH (Bajista),2026-01-22 00:44:03
2024-11-14,ETH-USD,3058.9487,3192.5205,3240.2708,3032.9719,35743352141.0,-4.1862,66.1892,69.2276,2770.911,2627.348,2955.8092,BEARISH (Bajista),2026-01-22 00:44:03
2024-11-15,ETH-USD,3103.0405,3059.5261,3130.7039,3016.144,32701369872.0,1.4414,66.161,70.3481,2802.0829,2636.7648,2955.2472,BEARISH (Bajista),2026-01-22 00:44:03
2024-11-16,ETH-USD,3133.2739,3089.74,3218.0896,3073.2864,26650658846.0,0.9743,66.1643,71.963,2833.4495,2645.5123,2955.8522,BEARISH (Bajista),2026-01-22 00:44:03
2024-11-17,ETH-USD,3075.6616,3133.3066,3160.1526,3039.2468,28348163224.0,-1.8387,66.8627,70.8499,2858.9652,2653.4748,2956.3815,BEARISH (Bajista),2026-01-22 00:44:03
2024-11-18,ETH-USD,3207.8564,3075.7229,3225.1306,3052.4912,35445557613.0,4.2981,67.5966,76.0251,2887.4601,2664.4449,2957.48,BEARISH (Bajista),2026-01-22 00:44:03
2024-11-19,ETH-USD,3111.384,3208.2505,3222.0044,3070.3628,29823634432.0,-3.0074,69.1278,71.1445,2910.1607,2674.6114,2957.5192,BEARISH (Bajista),2026-01-22 00:44:03
2024-11-20,ETH-USD,3072.188,3111.1169,3159.9495,3032.6033,29785491216.0,-1.2598,65.7072,62.7357,2937.9802,2687.0767,2957.2922,BEARISH (Bajista),2026-01-22 00:44:03
2024-11-21,ETH-USD,3361.054,3072.0552,3388.543,3035.8467,51619069348.0,9.4026,71.796,65.6855,2980.4386,2706.9931,2958.4113,BEARISH (Bajista),2026-01-22 00:44:03
2024-11-22,ETH-USD,3331.6008,3360.6543,3428.4604,3262.8088,36775716442.0,-0.8763,71.8172,62.7654,3022.4652,2726.6293,2959.7556,BEARISH (Bajista),2026-01-22 00:44:03
2024-11-23,ETH-USD,3396.2234,3331.6455,3499.3708,3317.6548,38835184688.0,1.9397,70.9716,59.8742,3069.4551,2746.2579,2961.7039,BEARISH (Bajista),2026-01-22 00:44:03
2024-11-24,ETH-USD,3363.6599,3396.9995,3451.8022,3288.4309,27901454185.0,-0.9588,70.0245,56.5542,3117.7868,2765.2185,2963.6539,BEARISH (Bajista),2026-01-22 00:44:03
2024-11-25,ETH-USD,3413.5439,3364.6016,3545.2788,3304.094,51544793988.0,1.483,69.9828,51.6397,3167.3314,2784.6902,2965.5415,BEARISH (Bajista),2026-01-22 00:44:03
2024-11-26,ETH-USD,3326.5173,3412.9509,3461.293,3255.543,39902959158.0,-2.5495,59.19,53.5216,3197.4488,2802.7846,2967.6251,BEARISH (Bajista),2026-01-22 00:44:03
2024-11-27,ETH-USD,3657.2493,3326.0291,3687.009,3303.5679,43383987191.0,9.9423,64.6304,66.4004,3235.532,2827.1328,2971.3534,BEARISH (Bajista),2026-01-22 00:44:03
2024-11-28,ETH-USD,3579.8115,3656.6096,3664.8782,3531.8706,32362724276.0,-2.1174,65.5735,69.1439,3266.4078,2851.3634,2974.6089,BEARISH (Bajista),2026-01-22 00:44:03
2024-11-29,ETH-USD,3593.4944,3579.9106,3647.2644,3538.4468,27622629486.0,0.3822,63.2253,68.4384,3289.5253,2875.5561,2977.8296,BEARISH (Bajista),2026-01-22 00:44:03
2024-11-30,ETH-USD,3705.7053,3593.5981,3739.9348,3572.2542,30670867436.0,3.1226,63.659,70.2709,3315.244,2900.9399,2981.9523,BEARISH (Bajista),2026-01-22 00:44:03
2024-12-01,ETH-USD,3711.165,3706.6199,3747.4553,3663.2341,28018113530.0,0.1473,60.9588,73.3675,3332.0616,2925.6328,2985.3229,BEARISH (Bajista),2026-01-22 00:44:03
2024-12-02,ETH-USD,3644.1985,3710.4954,3761.343,3557.2522,47284967570.0,-1.8045,59.4568,66.8527,3351.9586,2949.1632,2988.8182,BEARISH (Bajista),2026-01-22 00:44:03
2024-12-03,ETH-USD,3620.7117,3643.7422,3670.2197,3504.2263,36839829742.0,-0.6445,59.0464,70.8469,3373.3644,2968.9994,2991.4512,BEARISH (Bajista),2026-01-22 00:44:03
2024-12-04,ETH-USD,3841.3311,3620.0376,3895.1743,3617.7446,56799745752.0,6.0933,59.0511,77.4104,3412.4835,2993.7056,2995.0431,BEARISH (Bajista),2026-01-22 00:44:03
2024-12-05,ETH-USD,3811.0083,3840.8445,3956.5415,3683.4209,60568296606.0,-0.7894,59.4639,69.6578,3447.8819,3017.7037,2998.7389,BULLISH (Alcista),2026-01-22 00:44:03
2024-12-06,ETH-USD,4005.8105,3792.2085,4093.1721,3782.6814,52853668566.0,5.1116,61.1405,75.7368,3491.5088,3045.7345,3000.4487,BULLISH (Alcista),2026-01-22 00:44:03
2024-12-07,ETH-USD,4002.6926,4006.0288,4029.4529,3974.1763,22574636761.0,-0.0778,60.2532,74.2916,3537.8603,3072.9573,3001.5156,BULLISH (Alcista),2026-01-22 00:44:03
2024-12-08,ETH-USD,4005.7046,4007.6907,4018.0,3927.854,20943378971.0,0.0752,59.4103,76.34,3577.7527,3100.0982,3002.858,BULLISH (Alcista),2026-01-22 00:44:03
2024-12-09,ETH-USD,3718.6904,4006.1018,4008.7778,3525.2329,57029832059.0,-7.1651,64.8792,60.4797,3608.118,3119.5448,3002.5668,BULLISH (Alcista),2026-01-22 00:44:03
2024-12-10,ETH-USD,3631.8337,3719.0005,3780.7534,3520.3652,58416417599.0,-2.3357,65.4799,60.4868,3636.1003,3138.8672,3002.0913,BULLISH (Alcista),2026-01-22 00:44:03
2024-12-11,ETH-USD,3832.822,3631.2761,3850.7654,3567.5664,35968053196.0,5.5341,60.0468,56.6205,3659.6887,3163.1197,3002.5092,BULLISH (Alcista),2026-01-22 00:44:03
2024-12-12,ETH-USD,3883.1016,3833.1721,3987.0059,3800.0908,42971675764.0,1.3118,59.7743,61.6756,3687.2638,3190.5997,3002.7953,BULLISH (Alcista),2026-01-22 00:44:03
2024-12-13,ETH-USD,3911.2053,3883.03,3967.3953,3855.0237,34895127659.0,0.7237,59.6319,62.0964,3713.0129,3218.1339,3002.8913,BULLISH (Alcista),2026-01-22 00:44:03
2024-12-14,ETH-USD,3868.4053,3910.8479,3943.2781,3826.762,28756190559.0,-1.0943,59.686,56.5403,3738.2501,3246.7833,3003.032,BULLISH (Alcista),2026-01-22 00:44:03
2024-12-15,ETH-USD,3951.9412,3868.4412,3971.498,3832.0967,25069616984.0,2.1594,59.8417,59.1072,3765.17,3276.2301,3003.9757,BULLISH (Alcista),2026-01-22 00:44:03
2024-12-16,ETH-USD,3987.481,3951.6528,4106.9556,3882.7053,46536359669.0,0.8993,58.518,63.3006,3798.2182,3305.8609,3005.1789,BULLISH (Alcista),2026-01-22 00:44:03
2024-12-17,ETH-USD,3886.7661,3987.334,4040.3379,3849.2866,35418700472.0,-2.5258,49.1616,59.7263,3809.694,3332.2892,3005.8126,BULLISH (Alcista),2026-01-22 00:44:03
2024-12-18,ETH-USD,3618.7913,3886.887,3902.7156,3617.8406,48946681636.0,-6.8945,54.9283,42.1368,3811.643,3351.9059,3004.8405,BULLISH (Alcista),2026-01-22 00:44:03
2024-12-19,ETH-USD,3417.928,3619.582,3717.6624,3330.8726,58879190250.0,-5.5506,58.4637,37.6047,3802.8647,3367.117,3003.0257,BULLISH (Alcista),2026-01-22 00:44:03
2024-12-20,ETH-USD,3472.5535,3417.9302,3496.3274,3098.2036,66383827229.0,1.5982,57.5632,31.5536,3791.2071,3386.2521,3001.5565,BULLISH (Alcista),2026-01-22 00:44:03
2024-12-21,ETH-USD,3337.2224,3472.5891,3552.9216,3293.5056,31579389836.0,-3.8972,58.9558,28.9093,3772.5099,3402.7588,2999.1801,BULLISH (Alcista),2026-01-22 00:44:03
2024-12-22,ETH-USD,3277.5352,3336.9988,3398.6575,3219.2949,24780768375.0,-1.7885,58.951,27.7225,3754.1768,3418.4882,2996.2464,BULLISH (Alcista),2026-01-22 00:44:03
2024-12-23,ETH-USD,3415.7854,3277.5142,3461.5278,3217.3687,34496081389.0,4.2181,61.2349,39.805,3743.9305,3437.6754,2994.2673,BULLISH (Alcista),2026-01-22 00:44:03
2024-12-24,ETH-USD,3492.0498,3415.738,3535.8577,3355.6091,23083678195.0,2.2327,57.3674,45.2614,3726.4664,3459.5758,2993.3344,BULLISH (Alcista),2026-01-22 00:44:03
2024-12-25,ETH-USD,3493.2354,3491.9575,3542.8337,3440.0972,17651873225.0,0.0339,57.3701,36.6845,3710.5778,3480.9875,2992.3959,BULLISH (Alcista),2026-01-22 00:44:03
2024-12-26,ETH-USD,3331.2258,3493.3042,3512.6045,3302.3064,22247726776.0,-4.6378,55.4161,30.1038,3676.8485,3493.1287,2990.5225,BULLISH (Alcista),2026-01-22 00:44:03
2024-12-27,ETH-USD,3328.917,3331.0537,3436.7107,3302.5757,24091627403.0,-0.0693,55.4177,28.6095,3643.1597,3501.7953,2988.8335,BULLISH (Alcista),2026-01-22 00:44:03
2024-12-28,ETH-USD,3397.9023,3328.7747,3419.9202,3318.0339,14305648523.0,2.0723,56.3102,33.0422,3612.7696,3510.5074,2988.3313,BULLISH (Alcista),2026-01-22 00:44:03
2024-12-29,ETH-USD,3349.5134,3397.8625,3406.6484,3321.6648,13440907792.0,-1.4241,51.0932,27.723,3594.3108,3514.8748,2987.2808,BULLISH (Alcista),2026-01-22 00:44:03
2024-12-30,ETH-USD,3356.3926,3349.5859,3428.5273,3298.8044,26981583962.0,0.2054,50.658,26.1578,3580.5387,3518.176,2986.7164,BULLISH (Alcista),2026-01-22 00:44:03
2024-12-31,ETH-USD,3332.5317,3356.3948,3444.3967,3311.4126,20845452085.0,-0.7109,45.6484,27.7704,3555.5242,3517.3304,2985.9777,BULLISH (Alcista),2026-01-22 00:44:03
2025-01-01,ETH-USD,3353.5042,3332.4065,3366.5315,3310.2559,14195410493.0,0.6293,45.3212,36.7305,3529.0443,3519.4753,2984.9174,BULLISH (Alcista),2026-01-22 00:44:03
2025-01-02,ETH-USD,3451.3926,3353.4121,3493.4482,3348.3521,22243574698.0,2.919,46.8734,51.8661,3506.0537,3524.6512,2984.0716,BULLISH (Alcista),2026-01-22 00:44:03
2025-01-03,ETH-USD,3605.0098,3451.6809,3627.0557,3421.8315,21877299255.0,4.4509,50.0908,56.6519,3492.8839,3535.5725,2984.5397,BULLISH (Alcista),2026-01-22 00:44:03
2025-01-04,ETH-USD,3657.7068,3605.2007,3669.1968,3574.3269,16060610759.0,1.4618,49.6954,67.5513,3478.1722,3546.6658,2985.4099,BULLISH (Alcista),2026-01-22 00:44:03
2025-01-05,ETH-USD,3634.1038,3657.7432,3673.813,3594.6169,12830306908.0,-0.6453,49.487,70.3309,3460.5033,3556.6824,2985.7836,BULLISH (Alcista),2026-01-22 00:44:03
2025-01-06,ETH-USD,3688.6113,3634.1138,3743.9417,3611.2144,23973574043.0,1.4999,49.2734,67.1985,3450.5956,3568.9414,2986.6713,BULLISH (Alcista),2026-01-22 00:44:03
2025-01-07,ETH-USD,3381.5774,3688.3413,3701.1069,3358.0898,32235312545.0,-8.3238,52.0275,44.6055,3438.7349,3572.4158,2985.9988,BULLISH (Alcista),2026-01-22 00:44:03
2025-01-08,ETH-USD,3326.3293,3381.6155,3413.6829,3209.2146,34337730882.0,-1.6338,48.51,42.2585,3434.155,3576.7147,2985.1563,BULLISH (Alcista),2026-01-22 00:44:03
2025-01-09,ETH-USD,3219.4307,3326.3596,3355.8623,3159.384,28815726276.0,-3.2137,49.2892,44.5353,3421.4988,3579.6596,2984.1604,BULLISH (Alcista),2026-01-22 00:44:03
2025-01-10,ETH-USD,3267.49,3219.4966,3320.5005,3196.1104,26503845190.0,1.4928,47.808,47.1259,3418.0122,3577.7883,2983.7466,BULLISH (Alcista),2026-01-22 00:44:03
