Date,Ticker,Close,Volume,Daily_Return_Pct,RSI_14,Volatility_20d,SMA_50,SMA_200,Signal
2024-04-07,ETH-USD,3453.49,9931108526.0,2.96,49.95,19.92,3459.45,,VENTA (Bearish)
2024-04-08,ETH-USD,3695.29,19055143129.0,7.0,54.52,17.95,3475.78,,VENTA (Bearish)
2024-04-09,ETH-USD,3505.16,18279773833.0,-5.15,46.93,15.24,3487.01,,VENTA (Bearish)
2024-04-10,ETH-USD,3543.74,16872482726.0,1.1,51.69,15.26,3497.61,,VENTA (Bearish)
2024-04-11,ETH-USD,3505.25,14076734489.0,-1.09,47.8,14.51,3508.31,,VENTA (Bearish)
2024-04-12,ETH-USD,3243.03,22104869556.0,-7.48,40.95,16.47,3513.75,,VENTA (Bearish)
2024-04-13,ETH-USD,3004.9,29930408174.0,-7.34,35.36,17.51,3515.42,,VENTA (Bearish)
2024-04-14,ETH-USD,3156.94,25486284994.0,5.06,35.82,17.85,3518.71,,VENTA (Bearish)
2024-04-15,ETH-USD,3101.6,21925843181.0,-1.75,37.72,17.88,3518.48,,VENTA (Bearish)
2024-04-16,ETH-USD,3084.92,19441391169.0,-0.54,43.28,17.79,3516.6,,VENTA (Bearish)
2024-04-17,ETH-USD,2984.73,17711869375.0,-3.25,39.09,17.81,3511.41,,VENTA (Bearish)
2024-04-18,ETH-USD,3066.03,15183777035.0,2.72,41.54,18.14,3505.01,,VENTA (Bearish)
2024-04-19,ETH-USD,3059.28,20399982867.0,-0.22,41.66,18.13,3499.36,,VENTA (Bearish)
2024-04-20,ETH-USD,3157.63,9918642130.0,3.21,43.93,17.94,3493.81,,VENTA (Bearish)
2024-04-21,ETH-USD,3147.29,9394387894.0,-0.33,40.0,17.61,3488.32,,VENTA (Bearish)
2024-04-22,ETH-USD,3201.65,12063858733.0,1.73,31.62,16.53,3482.53,,VENTA (Bearish)
2024-04-23,ETH-USD,3219.91,11054442653.0,0.57,37.82,16.5,3474.32,,VENTA (Bearish)
2024-04-24,ETH-USD,3139.81,14000234760.0,-2.49,33.34,16.66,3466.02,,VENTA (Bearish)
2024-04-25,ETH-USD,3156.51,13989030260.0,0.53,35.36,16.68,3452.76,,VENTA (Bearish)
2024-04-26,ETH-USD,3130.16,10622333862.0,-0.83,44.09,16.63,3437.88,,VENTA (Bearish)
2024-04-27,ETH-USD,3252.17,11820785577.0,3.9,64.74,16.85,3425.08,,VENTA (Bearish)
2024-04-28,ETH-USD,3262.77,11379192678.0,0.33,57.59,15.06,3412.03,,VENTA (Bearish)
2024-04-29,ETH-USD,3215.43,15032246816.0,-1.45,58.26,14.31,3398.71,,VENTA (Bearish)
2024-04-30,ETH-USD,3012.29,18266894653.0,-6.32,45.85,15.39,3377.63,,VENTA (Bearish)
2024-05-01,ETH-USD,2969.78,20005057445.0,-1.41,49.09,15.4,3357.42,,VENTA (Bearish)
2024-05-02,ETH-USD,2988.17,13163903903.0,0.62,44.85,13.72,3337.05,,VENTA (Bearish)
2024-05-03,ETH-USD,3103.54,12862183229.0,3.86,52.56,12.21,3321.46,,VENTA (Bearish)
2024-05-04,ETH-USD,3117.58,8283229638.0,0.45,47.43,11.1,3309.11,,VENTA (Bearish)
2024-05-05,ETH-USD,3137.25,8783447639.0,0.63,49.36,10.97,3301.4,,VENTA (Bearish)
2024-05-06,ETH-USD,3062.73,13008587255.0,-2.38,41.41,11.23,3289.8,,VENTA (Bearish)
2024-05-07,ETH-USD,3006.58,11743187337.0,-1.83,37.4,10.88,3279.58,,VENTA (Bearish)
2024-05-08,ETH-USD,2973.66,11791662158.0,-1.09,39.61,10.57,3275.9,,VENTA (Bearish)
2024-05-09,ETH-USD,3036.02,10861947179.0,2.1,42.87,10.8,3266.35,,VENTA (Bearish)
2024-05-10,ETH-USD,2909.79,12278653601.0,-4.16,38.34,10.99,3254.68,,VENTA (Bearish)
2024-05-11,ETH-USD,2911.6,6795916454.0,0.06,29.36,11.0,3246.24,,VENTA (Bearish)
2024-05-12,ETH-USD,2928.7,5908941395.0,0.59,29.91,10.83,3238.08,,VENTA (Bearish)
2024-05-13,ETH-USD,2949.36,13352264795.0,0.71,33.47,10.85,3227.98,,VENTA (Bearish)
2024-05-14,ETH-USD,2881.16,12444516140.0,-2.31,40.21,10.81,3213.78,,VENTA (Bearish)
2024-05-15,ETH-USD,3037.06,14666902956.0,5.41,54.29,12.26,3202.78,,VENTA (Bearish)
2024-05-16,ETH-USD,2945.13,13035465176.0,-3.03,47.49,12.58,3191.68,,VENTA (Bearish)
2024-05-17,ETH-USD,3094.12,14449438097.0,5.06,49.47,13.03,3182.33,,VENTA (Bearish)
2024-05-18,ETH-USD,3122.95,9407051320.0,0.93,50.3,13.07,3174.56,,VENTA (Bearish)
2024-05-19,ETH-USD,3071.84,8747800800.0,-1.64,46.51,13.09,3165.83,,VENTA (Bearish)
2024-05-20,ETH-USD,3663.86,31228143948.0,19.27,70.67,22.27,3166.15,,VENTA (Bearish)
2024-05-21,ETH-USD,3789.31,37643853967.0,3.42,75.69,22.22,3171.84,,VENTA (Bearish)
2024-05-22,ETH-USD,3737.22,25155809461.0,-1.37,74.75,22.38,3181.04,,VENTA (Bearish)
2024-05-23,ETH-USD,3776.93,45623656317.0,1.06,74.37,22.21,3190.35,,VENTA (Bearish)
2024-05-24,ETH-USD,3726.93,22257061429.0,-1.32,78.3,22.33,3198.29,,VENTA (Bearish)
2024-05-25,ETH-USD,3749.24,10000027764.0,0.6,78.6,22.33,3206.89,,VENTA (Bearish)
2024-05-26,ETH-USD,3825.9,14650794791.0,2.04,79.44,22.06,3216.33,,VENTA (Bearish)
2024-05-27,ETH-USD,3892.01,18949181813.0,1.73,80.03,21.83,3225.1,,VENTA (Bearish)
2024-05-28,ETH-USD,3840.26,19846044324.0,-1.33,80.88,21.86,3228.0,,VENTA (Bearish)
2024-05-29,ETH-USD,3763.2,17411416736.0,-2.01,74.63,22.1,3233.16,,VENTA (Bearish)
2024-05-30,ETH-USD,3746.85,15065849797.0,-0.43,78.67,21.46,3237.22,,VENTA (Bearish)
2024-05-31,ETH-USD,3760.03,15290700646.0,0.35,76.37,21.44,3242.32,,VENTA (Bearish)
2024-06-01,ETH-USD,3813.2,8661024535.0,1.41,76.82,21.43,3253.72,,VENTA (Bearish)
2024-06-02,ETH-USD,3780.9,11126903059.0,-0.85,77.96,21.54,3269.24,,VENTA (Bearish)
2024-06-03,ETH-USD,3766.39,14082454300.0,-0.38,57.42,21.28,3281.43,,VENTA (Bearish)
2024-06-04,ETH-USD,3812.52,13331489271.0,1.22,51.9,20.87,3295.65,,VENTA (Bearish)
2024-06-05,ETH-USD,3864.26,15480034434.0,1.36,60.4,20.38,3311.23,,VENTA (Bearish)
2024-06-06,ETH-USD,3811.61,13606583873.0,-1.36,52.78,20.19,3327.77,,VENTA (Bearish)
2024-06-07,ETH-USD,3678.63,18220286186.0,-3.49,46.58,20.72,3340.02,,VENTA (Bearish)
2024-06-08,ETH-USD,3680.95,9096091805.0,0.06,45.03,20.57,3352.46,,VENTA (Bearish)
2024-06-09,ETH-USD,3705.9,7910768788.0,0.68,40.55,7.31,3363.42,,VENTA (Bearish)
2024-06-10,ETH-USD,3666.72,10377300126.0,-1.06,31.48,6.47,3373.81,,VENTA (Bearish)
2024-06-11,ETH-USD,3498.33,19184721538.0,-4.59,26.42,7.78,3379.74,,VENTA (Bearish)
2024-06-12,ETH-USD,3559.62,17142905351.0,1.75,35.65,7.93,3386.54,,VENTA (Bearish)
2024-06-13,ETH-USD,3469.28,14472382154.0,-2.54,32.28,8.19,3393.13,,VENTA (Bearish)
2024-06-14,ETH-USD,3480.27,15793876596.0,0.32,32.09,8.16,3399.6,,VENTA (Bearish)
2024-06-15,ETH-USD,3565.55,12733651076.0,2.45,34.77,8.29,3408.31,,VENTA (Bearish)
2024-06-16,ETH-USD,3620.56,9878388158.0,1.54,40.41,8.25,3415.68,,VENTA (Bearish)
2024-06-17,ETH-USD,3511.38,17838856988.0,-3.02,36.3,8.62,3420.65,,VENTA (Bearish)
2024-06-18,ETH-USD,3483.68,21022514455.0,-0.79,31.97,8.47,3426.02,,VENTA (Bearish)
2024-06-19,ETH-USD,3559.35,15275373778.0,2.17,33.71,8.85,3436.96,,VENTA (Bearish)
2024-06-20,ETH-USD,3511.09,16115123753.0,-1.36,33.87,8.89,3447.78,,VENTA (Bearish)
2024-06-21,ETH-USD,3516.08,15933353456.0,0.14,39.89,8.72,3458.34,,VENTA (Bearish)
2024-06-22,ETH-USD,3494.81,7423703673.0,-0.6,38.68,8.71,3466.17,,VENTA (Bearish)
2024-06-23,ETH-USD,3418.61,9418141333.0,-2.18,33.56,8.89,3472.19,,VENTA (Bearish)
2024-06-24,ETH-USD,3350.26,23137744903.0,-2.0,32.48,8.83,3476.45,,VENTA (Bearish)
2024-06-25,ETH-USD,3395.03,13235546063.0,1.34,43.37,8.83,3483.09,,VENTA (Bearish)
2024-06-26,ETH-USD,3369.48,11694054195.0,-0.75,37.21,8.8,3490.35,,VENTA (Bearish)
2024-06-27,ETH-USD,3444.8,11771834016.0,2.24,48.32,8.68,3499.77,,VENTA (Bearish)
2024-06-28,ETH-USD,3373.64,12861158844.0,-2.07,43.24,8.84,3506.53,,VENTA (Bearish)
2024-06-29,ETH-USD,3372.97,6584792001.0,-0.02,36.32,8.78,3515.79,,VENTA (Bearish)
2024-06-30,ETH-USD,3432.89,8396416013.0,1.78,36.77,9.02,3526.22,,VENTA (Bearish)
2024-07-01,ETH-USD,3440.34,12281551839.0,0.22,44.15,7.82,3536.45,,VENTA (Bearish)
2024-07-02,ETH-USD,3416.35,9421757718.0,-0.7,44.42,7.6,3545.79,,VENTA (Bearish)
2024-07-03,ETH-USD,3292.92,16121324440.0,-3.61,29.55,8.02,3554.02,,VENTA (Bearish)
2024-07-04,ETH-USD,3054.52,20252514386.0,-7.24,22.87,10.6,3554.37,,VENTA (Bearish)
2024-07-05,ETH-USD,2981.6,31131942647.0,-2.39,20.61,10.22,3555.1,,VENTA (Bearish)
2024-07-06,ETH-USD,3069.38,11586293705.0,2.94,28.2,10.66,3554.61,,VENTA (Bearish)
2024-07-07,ETH-USD,2929.39,10857947538.0,-4.56,26.47,11.1,3550.74,,VENTA (Bearish)
2024-07-08,ETH-USD,3018.73,22627377457.0,3.05,34.37,11.77,3549.67,,VENTA (Bearish)
2024-07-09,ETH-USD,3064.03,15269945822.0,1.5,34.41,11.62,3537.68,,VENTA (Bearish)
2024-07-10,ETH-USD,3102.22,14578679176.0,1.25,37.56,11.76,3523.94,,VENTA (Bearish)
2024-07-11,ETH-USD,3100.33,15230095766.0,-0.06,32.78,11.75,3511.2,,VENTA (Bearish)
2024-07-12,ETH-USD,3134.16,12751638331.0,1.09,37.57,11.87,3498.34,,VENTA (Bearish)
2024-07-13,ETH-USD,3177.2,8565105946.0,1.37,40.26,11.87,3487.35,,VENTA (Bearish)
2024-07-14,ETH-USD,3244.08,10517709666.0,2.11,40.68,11.98,3477.24,,VENTA (Bearish)
2024-07-15,ETH-USD,3489.55,18305490390.0,7.57,51.97,14.19,3470.52,,VENTA (Bearish)
2024-07-16,ETH-USD,3443.51,20446664416.0,-1.32,51.07,14.24,3461.55,,VENTA (Bearish)
2024-07-17,ETH-USD,3388.75,16739123962.0,-1.59,53.98,14.17,3452.52,,VENTA (Bearish)
2024-07-18,ETH-USD,3426.26,15035622003.0,1.11,68.53,14.04,3445.78,,VENTA (Bearish)
2024-07-19,ETH-USD,3505.73,17705629736.0,2.32,75.96,14.21,3440.96,,VENTA (Bearish)
2024-07-20,ETH-USD,3519.3,10360198325.0,0.39,74.05,14.12,3436.14,,VENTA (Bearish)
2024-07-21,ETH-USD,3536.61,13845913681.0,0.49,87.36,14.13,3430.61,,VENTA (Bearish)
2024-07-22,ETH-USD,3440.42,18723199034.0,-2.72,75.73,14.4,3423.8,,VENTA (Bearish)
2024-07-23,ETH-USD,3482.0,24468405650.0,1.21,75.62,13.9,3418.11,,VENTA (Bearish)
2024-07-24,ETH-USD,3336.34,16040945448.0,-4.18,62.68,12.4,3408.59,,VENTA (Bearish)
2024-07-25,ETH-USD,3174.43,25293745810.0,-4.85,53.42,13.22,3394.79,,VENTA (Bearish)
2024-07-26,ETH-USD,3275.95,15993893521.0,3.2,56.16,13.27,3384.08,,VENTA (Bearish)
2024-07-27,ETH-USD,3247.61,15198233287.0,-0.87,53.1,12.31,3375.46,,VENTA (Bearish)
2024-07-28,ETH-USD,3271.46,8959236446.0,0.73,51.25,12.03,3367.27,,VENTA (Bearish)
2024-07-29,ETH-USD,3320.54,18334852719.0,1.5,40.58,12.03,3359.56,,VENTA (Bearish)
2024-07-30,ETH-USD,3278.67,14045773047.0,-1.26,40.77,12.11,3351.8,,VENTA (Bearish)
2024-07-31,ETH-USD,3231.3,16135380637.0,-1.44,41.11,12.23,3346.46,,VENTA (Bearish)
2024-08-01,ETH-USD,3201.56,20217639556.0,-0.92,37.2,12.25,3339.3,,VENTA (Bearish)
2024-08-02,ETH-USD,2986.01,21400241741.0,-6.73,24.36,13.96,3329.63,,VENTA (Bearish)
2024-08-03,ETH-USD,2903.39,17844091431.0,-2.77,21.55,13.94,3318.1,,VENTA (Bearish)
2024-08-04,ETH-USD,2686.4,21139601426.0,-7.47,16.85,12.84,3300.51,,VENTA (Bearish)
2024-08-05,ETH-USD,2417.21,67668132244.0,-10.02,14.84,15.55,3276.45,,VENTA (Bearish)
2024-08-06,ETH-USD,2458.72,26041995921.0,1.72,14.84,15.92,3255.39,,VENTA (Bearish)
2024-08-07,ETH-USD,2336.59,24264218606.0,-4.97,15.09,16.02,3232.45,3223.12,COMPRA (Bullish)
2024-08-08,ETH-USD,2683.35,23468291180.0,14.84,34.81,22.86,3214.93,3224.27,VENTA (Bearish)
2024-08-09,ETH-USD,2599.6,17907141655.0,-3.12,28.85,22.88,3196.7,3225.71,VENTA (Bearish)
2024-08-10,ETH-USD,2610.02,9361014219.0,0.4,29.83,22.87,3178.58,3227.56,VENTA (Bearish)
2024-08-11,ETH-USD,2553.25,13595441987.0,-2.18,27.75,22.84,3159.75,3229.16,VENTA (Bearish)
2024-08-12,ETH-USD,2724.43,21653090666.0,6.7,32.83,24.12,3145.87,3231.69,VENTA (Bearish)
2024-08-13,ETH-USD,2703.67,16383053029.0,-0.76,33.23,23.9,3132.93,3233.87,VENTA (Bearish)
2024-08-14,ETH-USD,2662.91,15825365408.0,-1.51,33.36,23.55,3118.29,3235.85,VENTA (Bearish)
2024-08-15,ETH-USD,2570.09,16345801912.0,-3.49,32.17,23.32,3102.3,3237.41,VENTA (Bearish)
2024-08-16,ETH-USD,2593.19,13275561555.0,0.9,37.56,23.4,3085.27,3238.8,VENTA (Bearish)
2024-08-17,ETH-USD,2614.55,6676568717.0,0.82,40.48,23.41,3070.09,3240.15,VENTA (Bearish)
2024-08-18,ETH-USD,2613.36,9207267415.0,-0.05,47.19,23.28,3054.9,3241.8,VENTA (Bearish)
2024-08-19,ETH-USD,2637.31,11968963282.0,0.92,60.42,23.37,3038.99,3243.47,VENTA (Bearish)
2024-08-20,ETH-USD,2573.11,13249483464.0,-2.43,55.3,23.41,3021.64,3244.79,VENTA (Bearish)
2024-08-21,ETH-USD,2631.4,12766015263.0,2.27,64.52,23.64,3005.94,3246.47,VENTA (Bearish)
2024-08-22,ETH-USD,2622.95,10723280428.0,-0.32,45.54,22.81,2992.54,3248.14,VENTA (Bearish)
2024-08-23,ETH-USD,2764.45,16857181970.0,5.39,61.22,23.42,2986.74,3250.46,VENTA (Bearish)
2024-08-24,ETH-USD,2769.39,11765811307.0,0.18,60.93,22.1,2982.5,3252.45,VENTA (Bearish)
2024-08-25,ETH-USD,2749.16,9375535539.0,-0.73,64.14,19.33,2976.09,3254.08,VENTA (Bearish)
2024-08-26,ETH-USD,2681.34,12282035835.0,-2.47,46.34,19.56,2971.13,3255.38,VENTA (Bearish)
2024-08-27,ETH-USD,2458.73,18028996056.0,-8.3,34.52,20.79,2959.93,3255.24,VENTA (Bearish)
2024-08-28,ETH-USD,2528.42,20359545410.0,2.83,41.8,14.49,2949.22,3255.38,VENTA (Bearish)
2024-08-29,ETH-USD,2528.79,13946434277.0,0.01,47.16,14.18,2937.75,3255.48,VENTA (Bearish)
2024-08-30,ETH-USD,2525.82,15526218255.0,-0.12,45.24,14.17,2926.26,3254.82,VENTA (Bearish)
2024-08-31,ETH-USD,2513.39,6646876013.0,-0.49,42.76,14.01,2913.85,3254.18,VENTA (Bearish)
2024-09-01,ETH-USD,2427.9,11800443265.0,-3.4,38.16,12.45,2898.86,3252.43,VENTA (Bearish)
2024-09-02,ETH-USD,2538.19,12520444224.0,4.54,44.3,13.44,2884.74,3251.0,VENTA (Bearish)
2024-09-03,ETH-USD,2420.6,11406800197.0,-4.63,41.74,14.09,2863.36,3249.08,VENTA (Bearish)
2024-09-04,ETH-USD,2448.98,16709600747.0,1.17,39.78,13.79,2843.47,3247.39,VENTA (Bearish)
2024-09-05,ETH-USD,2367.74,13632325040.0,-3.32,36.78,14.08,2823.05,3244.84,VENTA (Bearish)
2024-09-06,ETH-USD,2223.88,25825618367.0,-6.08,22.08,15.1,2799.0,3241.24,VENTA (Bearish)
2024-09-07,ETH-USD,2274.11,11124608320.0,2.26,25.56,15.39,2774.37,3237.54,VENTA (Bearish)
2024-09-08,ETH-USD,2297.29,10718443487.0,1.02,27.77,15.4,2749.93,3234.17,VENTA (Bearish)
2024-09-09,ETH-USD,2358.48,15887712451.0,2.66,34.01,15.61,2726.37,3231.11,VENTA (Bearish)
2024-09-10,ETH-USD,2389.58,12795818970.0,1.32,45.77,15.47,2705.35,3228.45,VENTA (Bearish)
2024-09-11,ETH-USD,2339.84,15355180967.0,-2.08,38.19,15.56,2682.51,3225.19,VENTA (Bearish)
2024-09-12,ETH-USD,2361.78,12162634681.0,0.94,39.81,14.37,2663.02,3221.43,VENTA (Bearish)
2024-09-13,ETH-USD,2441.61,13759640866.0,3.38,45.3,14.93,2648.36,3217.75,VENTA (Bearish)
2024-09-14,ETH-USD,2418.6,8170291680.0,-0.94,44.77,14.94,2631.21,3213.62,VENTA (Bearish)
2024-09-15,ETH-USD,2320.9,10155470375.0,-4.04,44.18,15.22,2612.68,3208.29,VENTA (Bearish)
2024-09-16,ETH-USD,2295.28,16819033263.0,-1.1,35.45,12.96,2593.16,3203.06,VENTA (Bearish)
2024-09-17,ETH-USD,2341.71,15356783863.0,2.02,44.83,12.77,2573.58,3197.59,VENTA (Bearish)
2024-09-18,ETH-USD,2369.73,18159056422.0,1.2,44.81,12.86,2555.4,3192.33,VENTA (Bearish)
2024-09-19,ETH-USD,2464.75,18437147349.0,4.01,56.24,13.56,2540.07,3187.2,VENTA (Bearish)
2024-09-20,ETH-USD,2561.07,19112788620.0,3.91,73.12,14.12,2527.26,3181.85,VENTA (Bearish)
2024-09-21,ETH-USD,2615.86,10797825021.0,2.14,73.28,13.74,2519.86,3177.16,VENTA (Bearish)
2024-09-22,ETH-USD,2582.86,13180663011.0,-1.26,69.2,13.12,2513.45,3170.98,VENTA (Bearish)
2024-09-23,ETH-USD,2648.55,19912841456.0,2.54,69.38,12.32,2512.69,3164.85,VENTA (Bearish)
2024-09-24,ETH-USD,2654.35,16658812503.0,0.22,68.31,12.3,2517.43,3158.66,VENTA (Bearish)
2024-09-25,ETH-USD,2579.39,14119729962.0,-2.82,66.01,12.15,2519.85,3151.98,VENTA (Bearish)
2024-09-26,ETH-USD,2632.2,17336033595.0,2.05,67.36,10.08,2525.76,3145.73,VENTA (Bearish)
2024-09-27,ETH-USD,2695.9,17023020294.0,2.42,66.67,10.11,2526.01,3138.88,VENTA (Bearish)
2024-09-28,ETH-USD,2677.54,10252590559.0,-0.68,67.08,10.23,2527.57,3132.37,VENTA (Bearish)
2024-09-29,ETH-USD,2659.35,11126215671.0,-0.68,74.93,10.13,2528.55,3125.63,VENTA (Bearish)
2024-09-30,ETH-USD,2603.06,17826446789.0,-2.12,71.69,10.46,2529.55,3119.23,VENTA (Bearish)
2024-10-01,ETH-USD,2448.92,25482371785.0,-5.92,56.56,12.03,2524.04,3112.8,VENTA (Bearish)
2024-10-02,ETH-USD,2365.23,20148256472.0,-3.42,49.74,12.55,2517.27,3107.01,VENTA (Bearish)
2024-10-03,ETH-USD,2349.79,18051447791.0,-0.65,42.75,12.06,2511.01,3100.55,VENTA (Bearish)
2024-10-04,ETH-USD,2414.79,14879264082.0,2.77,40.4,12.37,2507.9,3095.03,VENTA (Bearish)
2024-10-05,ETH-USD,2415.63,8152969183.0,0.03,35.86,11.61,2504.35,3091.32,VENTA (Bearish)
2024-10-06,ETH-USD,2439.96,8458690205.0,1.01,39.78,11.54,2500.86,3085.96,VENTA (Bearish)
2024-10-07,ETH-USD,2421.8,17414044416.0,-0.74,32.6,11.45,2497.03,3080.6,VENTA (Bearish)
2024-10-08,ETH-USD,2439.84,14067361080.0,0.75,33.85,11.41,2493.08,3076.13,VENTA (Bearish)
2024-10-09,ETH-USD,2368.28,14954047093.0,-2.93,34.02,11.07,2488.98,3071.29,VENTA (Bearish)
2024-10-10,ETH-USD,2383.86,15327769940.0,0.66,30.08,10.25,2484.03,3065.94,VENTA (Bearish)
2024-10-11,ETH-USD,2436.51,13489061564.0,2.21,28.82,10.27,2480.3,3060.16,VENTA (Bearish)
2024-10-12,ETH-USD,2476.52,9372169184.0,1.64,34.14,10.4,2474.55,3054.61,VENTA (Bearish)
2024-10-13,ETH-USD,2467.68,9189490605.0,-0.36,34.66,10.0,2468.51,3049.45,VENTA (Bearish)
2024-10-14,ETH-USD,2628.9,21434687898.0,6.53,51.77,12.13,2466.11,3044.78,VENTA (Bearish)
2024-10-15,ETH-USD,2606.02,22003780898.0,-0.87,63.13,11.81,2464.6,3040.26,VENTA (Bearish)
2024-10-16,ETH-USD,2611.1,17012396419.0,0.19,73.66,11.63,2467.65,3035.77,VENTA (Bearish)
2024-10-17,ETH-USD,2604.27,15150712321.0,-0.26,74.9,11.34,2469.16,3030.55,VENTA (Bearish)
2024-10-18,ETH-USD,2641.55,17043738652.0,1.43,73.46,11.43,2471.42,3026.24,VENTA (Bearish)
2024-10-19,ETH-USD,2648.66,8557834553.0,0.27,73.8,11.42,2473.88,3023.09,VENTA (Bearish)
2024-10-20,ETH-USD,2746.36,14559296242.0,3.69,77.21,11.75,2478.54,3020.27,VENTA (Bearish)
2024-10-21,ETH-USD,2665.71,17328615363.0,-2.94,69.5,10.39,2483.29,3016.95,VENTA (Bearish)
2024-10-22,ETH-USD,2620.2,15541911074.0,-1.71,63.81,9.84,2484.93,3013.45,VENTA (Bearish)
2024-10-23,ETH-USD,2509.1,17876984551.0,-4.24,60.17,10.9,2486.7,3009.23,VENTA (Bearish)
2024-10-24,ETH-USD,2534.5,16128627601.0,1.01,60.73,10.62,2488.41,3004.63,VENTA (Bearish)
2024-10-25,ETH-USD,2435.93,22560233078.0,-3.89,49.96,11.41,2489.78,2998.34,VENTA (Bearish)
2024-10-26,ETH-USD,2479.6,13597102184.0,1.79,50.2,11.51,2494.89,2993.21,VENTA (Bearish)
2024-10-27,ETH-USD,2505.94,9801434566.0,1.06,52.49,11.51,2499.53,2988.02,VENTA (Bearish)
2024-10-28,ETH-USD,2565.35,18971841402.0,2.37,45.24,11.7,2504.89,2983.32,VENTA (Bearish)
2024-10-29,ETH-USD,2637.96,22185845095.0,2.83,52.23,11.45,2510.48,2980.29,VENTA (Bearish)
2024-10-30,ETH-USD,2657.37,22382690746.0,0.74,53.16,11.45,2515.83,2978.56,VENTA (Bearish)
2024-10-31,ETH-USD,2515.8,19760409505.0,-5.33,44.89,12.73,2519.35,2975.35,VENTA (Bearish)
2024-11-01,ETH-USD,2511.89,20215438328.0,-0.16,42.22,12.64,2522.35,2972.4,VENTA (Bearish)
2024-11-02,ETH-USD,2491.07,9639457439.0,-0.83,40.69,12.67,2523.34,2969.43,VENTA (Bearish)
2024-11-03,ETH-USD,2456.43,15667779706.0,-1.39,31.5,10.75,2524.1,2966.79,VENTA (Bearish)
2024-11-04,ETH-USD,2397.03,17110200696.0,-2.42,32.38,10.95,2525.62,2963.45,VENTA (Bearish)
2024-11-05,ETH-USD,2422.65,17894057485.0,1.07,36.7,11.03,2528.17,2960.26,VENTA (Bearish)
2024-11-06,ETH-USD,2724.17,41887574364.0,12.45,61.53,16.89,2535.82,2958.1,VENTA (Bearish)
2024-11-07,ETH-USD,2895.59,35352318438.0,6.29,66.73,17.91,2546.34,2956.84,VENTA (Bearish)
2024-11-08,ETH-USD,2962.3,32303261101.0,2.3,75.14,17.99,2556.29,2955.64,VENTA (Bearish)
2024-11-09,ETH-USD,3131.14,29210133088.0,5.7,77.79,18.46,2567.69,2955.2,VENTA (Bearish)
2024-11-10,ETH-USD,3191.33,47418730187.0,1.92,78.41,18.08,2579.2,2955.45,VENTA (Bearish)
2024-11-11,ETH-USD,3374.81,55417771668.0,5.75,80.43,18.44,2595.04,2956.55,VENTA (Bearish)
2024-11-12,ETH-USD,3246.26,56686078066.0,-3.81,71.94,18.31,2606.99,2957.13,VENTA (Bearish)
2024-11-13,ETH-USD,3192.6,52010205682.0,-1.65,68.84,18.56,2617.76,2956.83,VENTA (Bearish)
2024-11-14,ETH-USD,3058.95,35743352141.0,-4.19,69.23,18.65,2627.35,2955.81,VENTA (Bearish)
2024-11-15,ETH-USD,3103.04,32701369872.0,1.44,70.35,18.64,2636.76,2955.25,VENTA (Bearish)
2024-11-16,ETH-USD,3133.27,26650658846.0,0.97,71.96,18.64,2645.51,2955.85,VENTA (Bearish)
2024-11-17,ETH-USD,3075.66,28348163224.0,-1.84,70.85,18.84,2653.47,2956.38,VENTA (Bearish)
2024-11-18,ETH-USD,3207.86,35445557613.0,4.3,76.03,19.04,2664.44,2957.48,VENTA (Bearish)
2024-11-19,ETH-USD,3111.38,29823634432.0,-3.01,71.14,19.47,2674.61,2957.52,VENTA (Bearish)
2024-11-20,ETH-USD,3072.19,29785491216.0,-1.26,62.74,18.51,2687.08,2957.29,VENTA (Bearish)
2024-11-21,ETH-USD,3361.05,51619069348.0,9.4,65.69,20.23,2706.99,2958.41,VENTA (Bearish)
2024-11-22,ETH-USD,3331.6,36775716442.0,-0.88,62.77,20.23,2726.63,2959.76,VENTA (Bearish)
2024-11-23,ETH-USD,3396.22,38835184688.0,1.94,59.87,19.99,2746.26,2961.7,VENTA (Bearish)
2024-11-24,ETH-USD,3363.66,27901454185.0,-0.96,56.55,19.73,2765.22,2963.65,VENTA (Bearish)
2024-11-25,ETH-USD,3413.54,51544793988.0,1.48,51.64,19.72,2784.69,2965.54,VENTA (Bearish)
2024-11-26,ETH-USD,3326.52,39902959158.0,-2.55,53.52,16.67,2802.78,2967.63,VENTA (Bearish)
2024-11-27,ETH-USD,3657.25,43383987191.0,9.94,66.4,18.21,2827.13,2971.35,VENTA (Bearish)
2024-11-28,ETH-USD,3579.81,32362724276.0,-2.12,69.14,18.47,2851.36,2974.61,VENTA (Bearish)
2024-11-29,ETH-USD,3593.49,27622629486.0,0.38,68.44,17.81,2875.56,2977.83,VENTA (Bearish)
2024-11-30,ETH-USD,3705.71,30670867436.0,3.12,70.27,17.93,2900.94,2981.95,VENTA (Bearish)
2024-12-01,ETH-USD,3711.17,28018113530.0,0.15,73.37,17.17,2925.63,2985.32,VENTA (Bearish)
2024-12-02,ETH-USD,3644.2,47284967570.0,-1.8,66.85,16.75,2949.16,2988.82,VENTA (Bearish)
2024-12-03,ETH-USD,3620.71,36839829742.0,-0.64,70.85,16.63,2969.0,2991.45,VENTA (Bearish)
2024-12-04,ETH-USD,3841.33,56799745752.0,6.09,77.41,16.64,2993.71,2995.04,VENTA (Bearish)
